32
125
9370
8639
364
444
10974
948
1031
91851
1149
63924
64641
1842
2167
2690
2819
8908
3036
3952
3991
4023
64757
4653
4881
4886
5207
5346
5468
5733
5959
6319
80704
56301
7079
269
495
196740
1114
1136
1583
1584
1585
1586
1589
1621
8788
1788
2230
2232
64838
2953
3202
3284
3623
3777
3784
4158
79804
4856
190
2516
401
8929
5409
949
6570
29906
6770
6822
7054
7108
574
1591
10202
3446
51702
8000
8989
11045
7348
7379
7380
80761
65988
57379
55024
10538
640
6367
930
933
970
971
974
2208
79368
2650
5026
5368
5450
25780
26228
8115
9087
23495
608
29802
5825
100
196
10195
91647
22994
55509
284021
29044
911
51744
11200
4261
10462
54504
2205
2242
2322
3117
3386
8809
3563
23547
91355
4521
4931
54496
6335
25956
57823
9095
7011
9392
27037
51314
9094
81622
199
719
6354
729230
929
912
10871
945
942
23601
3627
2219
2859
3101
3126
3553
11026
10288
114548
3084
11182
27287
101
156
241
249
317
54518
55911
366
64411
9938
23092
10620
408
409
23250
489
8312
146712
80776
597
7439
51411
55924
728
55262
57118
838
57091
867
79616
1230
1232
11314
978
10435
1084
50515
56548
1178
26253
55313
1378
9586
1438
1439
1441
55280
4051
27128
23586
22898
9909
9704
80005
79930
64174
8291
8178
30817
84658
2081
9750
2175
2204
2212
9103
2215
23149
2867
2289
752
2357
2358
23401
10818
2529
2533
2539
9815
2710
2713
51291
10672
27202
222487
63940
10014
10114
3142
50809
3274
3310
3434
3433
3437
3454
3482
23765
8807
7850
3570
3579
3687
3772
79932
51621
7462
11024
11027
79168
11025
8825
22853
9170
4046
7940
4117
5871
2011
79143
4193
4194
4210
8972
254896
4311
64386
4332
22879
4084
4542
65220
23218
4688
4689
8843
4814
22861
80896
64859
53829
23569
5058
5229
5294
29992
59339
26030
80301
10154
27434
60490
639
11107
23550
5724
5743
5795
5829
9545
51762
2889
5914
5973
9185
6041
11237
23223
91543
8698
22904
6398
6404
51734
10044
23616
8778
27036
27180
6494
10326
6556
6573
6533
6667
6688
6483
7903
79689
8676
6809
10460
6891
6916
200424
7046
7096
7097
7099
10333
51311
8794
8740
80305
54210
79865
7706
140803
81027
55350
81030
84243
7773
63925
940
959
921
1493
2323
29851
3738
11123
55423
50852
28683
53347
643641
56985
6352
915
917
923
969
925
926
29121
8530
1521
2833
1844
2672
10578
2999
3003
3007
3008
8363
3458
22806
50615
3804
3811
3820
3823
8302
3824
22914
3902
259197
4818
26191
27314
6095
4068
6498
6775
6375
566
952
