PPI,ClusterSize,ClusterScore
gallbladder - glandular cells,1610,0.121106202091
gallbladder - glandular cells,296,0.107675309701
gallbladder - glandular cells,9,0.41513849558
gallbladder - glandular cells,114,0.134769549859
gallbladder - glandular cells,152,0.0425142976565
gallbladder - glandular cells,757,0.0665971631995
gallbladder - glandular cells,929,0.0133869473737
gallbladder - glandular cells,826,0.171079613331
gallbladder - glandular cells,7,0.575635565005
gallbladder - glandular cells,13,0.307057163646
gallbladder - glandular cells,5,0.240876228843
gallbladder - glandular cells,5,-0.159456046613
gallbladder - glandular cells,31,0.463421913013
gallbladder - glandular cells,8,0.476277831366
gallbladder - glandular cells,55,0.339417077019
gallbladder - glandular cells,17,0.172202032434
gallbladder - glandular cells,8,0.661681703206
gallbladder - glandular cells,4,0.525786989923
gallbladder - glandular cells,4,0.617933289032
gallbladder - glandular cells,4,0.348100000178
gallbladder - glandular cells,4,0.6209653995
gallbladder - glandular cells,4,0.701589084323
heart muscle - myocytes,231,0.289913589708
heart muscle - myocytes,450,0.117008383223
heart muscle - myocytes,441,0.0335758944413
heart muscle - myocytes,1609,0.12208061418
heart muscle - myocytes,297,0.108364228303
heart muscle - myocytes,224,0.0203136516571
heart muscle - myocytes,9,0.41513849558
heart muscle - myocytes,28,0.174613800573
heart muscle - myocytes,821,0.0649904948317
heart muscle - myocytes,773,0.00859975182898
heart muscle - myocytes,973,0.172908980166
heart muscle - myocytes,94,0.132447021908
heart muscle - myocytes,6,0.248301132423
heart muscle - myocytes,7,0.575635565005
heart muscle - myocytes,5,-0.159456046613
heart muscle - myocytes,31,0.463421913013
heart muscle - myocytes,8,0.476277831366
heart muscle - myocytes,55,0.339417077019
heart muscle - myocytes,8,0.661681703206
heart muscle - myocytes,4,0.525786989923
heart muscle - myocytes,4,0.617933289032
heart muscle - myocytes,4,0.348100000178
heart muscle - myocytes,4,0.6209653995
hippocampus - glial cells,231,0.289913589708
hippocampus - glial cells,435,0.115873817752
hippocampus - glial cells,325,0.0131129426713
hippocampus - glial cells,1607,0.12334672566
hippocampus - glial cells,306,0.109100209911
hippocampus - glial cells,187,0.0230877298474
hippocampus - glial cells,9,0.41513849558
hippocampus - glial cells,125,0.110989313979
hippocampus - glial cells,839,0.0637291984251
hippocampus - glial cells,771,0.0079066658532
hippocampus - glial cells,1071,0.164084417392
hippocampus - glial cells,41,0.311696281942
hippocampus - glial cells,7,0.575635565005
hippocampus - glial cells,49,0.186742015813
hippocampus - glial cells,5,-0.159456046613
hippocampus - glial cells,8,0.476277831366
hippocampus - glial cells,53,0.380796348409
hippocampus - glial cells,8,0.661681703206
hippocampus - glial cells,4,0.617933289032
hippocampus - glial cells,4,0.348100000178
hippocampus - glial cells,4,0.6209653995
hippocampus - neuronal cells,231,0.289913589708
hippocampus - neuronal cells,424,0.122138592036
hippocampus - neuronal cells,348,0.00834043522899
hippocampus - neuronal cells,1643,0.118799935758
hippocampus - neuronal cells,304,0.109738504272
hippocampus - neuronal cells,9,0.41513849558
hippocampus - neuronal cells,105,0.0641731361675
hippocampus - neuronal cells,750,0.0670873551948
hippocampus - neuronal cells,221,0.0508974531871
hippocampus - neuronal cells,749,0.0105216667652
hippocampus - neuronal cells,1091,0.161150246324
hippocampus - neuronal cells,21,0.110763112381
hippocampus - neuronal cells,7,0.285041670454
hippocampus - neuronal cells,31,0.0866787943359
hippocampus - neuronal cells,5,-0.159456046613
hippocampus - neuronal cells,26,0.0803675707733
hippocampus - neuronal cells,7,-0.0331285857563
hippocampus - neuronal cells,31,0.463421913013
hippocampus - neuronal cells,8,0.476277831366
hippocampus - neuronal cells,53,0.380796348409
hippocampus - neuronal cells,8,0.661681703206
hippocampus - neuronal cells,4,0.525786989923
hippocampus - neuronal cells,4,0.617933289032
hippocampus - neuronal cells,4,0.348100000178
hippocampus - neuronal cells,4,0.6209653995
hippocampus - neuronal cells,4,0.701589084323
kidney - cells in glomeruli,233,0.285238345564
kidney - cells in glomeruli,1874,0.119316590748
kidney - cells in glomeruli,613,0.0547669766086
kidney - cells in glomeruli,294,0.110631678707
kidney - cells in glomeruli,206,0.0406652058114
kidney - cells in glomeruli,9,0.41513849558
kidney - cells in glomeruli,145,0.0953497789423
kidney - cells in glomeruli,102,0.0633748787968
kidney - cells in glomeruli,730,0.0694258093951
kidney - cells in glomeruli,816,0.0104324232102
kidney - cells in glomeruli,797,0.185044456589
kidney - cells in glomeruli,43,0.175536209179
kidney - cells in glomeruli,4,0.55542412224
kidney - cells in glomeruli,4,0.502877992684
kidney - cells in glomeruli,37,0.077399153547
kidney - cells in glomeruli,6,0.248301132423
kidney - cells in glomeruli,7,0.575635565005
kidney - cells in glomeruli,13,0.307057163646
kidney - cells in glomeruli,5,-0.159456046613
kidney - cells in glomeruli,29,0.0618568906898
kidney - cells in glomeruli,32,0.457181291769
kidney - cells in glomeruli,8,0.476277831366
kidney - cells in glomeruli,53,0.380796348409
kidney - cells in glomeruli,8,0.661681703206
kidney - cells in glomeruli,4,0.525786989923
kidney - cells in glomeruli,4,0.617933289032
kidney - cells in glomeruli,4,0.348100000178
kidney - cells in glomeruli,4,0.6209653995
kidney - cells in glomeruli,5,0.558183426548
kidney - cells in tubules,232,0.289096177285
kidney - cells in tubules,446,0.118973742525
kidney - cells in tubules,1186,0.14327662118
kidney - cells in tubules,1626,0.119511619505
kidney - cells in tubules,304,0.108352688162
kidney - cells in tubules,9,0.41513849558
kidney - cells in tubules,216,0.0564043405673
kidney - cells in tubules,101,0.0555052482707
kidney - cells in tubules,808,0.0619148640675
kidney - cells in tubules,804,0.00767791539094
kidney - cells in tubules,208,0.0549164170143
kidney - cells in tubules,21,0.110763112381
kidney - cells in tubules,7,0.575635565005
kidney - cells in tubules,5,-0.159456046613
kidney - cells in tubules,32,0.457181291769
kidney - cells in tubules,55,0.339417077019
kidney - cells in tubules,8,0.661681703206
kidney - cells in tubules,8,0.476277831366
kidney - cells in tubules,4,0.617933289032
kidney - cells in tubules,4,0.348100000178
kidney - cells in tubules,4,0.6209653995
kidney - cells in tubules,4,0.701589084323
lateral ventricle - glial cells,782,0.0640445674417
lateral ventricle - glial cells,387,0.131392270833
lateral ventricle - glial cells,329,0.0106564621808
lateral ventricle - glial cells,1610,0.122441383144
lateral ventricle - glial cells,232,0.289096177285
lateral ventricle - glial cells,306,0.106892742503
lateral ventricle - glial cells,9,0.41513849558
lateral ventricle - glial cells,1067,0.16409100602
lateral ventricle - glial cells,101,0.0670200518205
lateral ventricle - glial cells,771,0.012661053994
lateral ventricle - glial cells,325,0.0623137650771
lateral ventricle - glial cells,21,0.110763112381
lateral ventricle - glial cells,7,0.285041670454
lateral ventricle - glial cells,7,0.575635565005
lateral ventricle - glial cells,5,-0.159456046613
lateral ventricle - glial cells,31,0.463421913013
lateral ventricle - glial cells,8,0.476277831366
lateral ventricle - glial cells,53,0.380796348409
lateral ventricle - glial cells,17,0.172202032434
lateral ventricle - glial cells,8,0.661681703206
lateral ventricle - glial cells,4,0.617933289032
lateral ventricle - glial cells,4,0.348100000178
lateral ventricle - glial cells,4,0.6209653995
lateral ventricle - glial cells,4,0.701589084323
lateral ventricle - neuronal cells,231,0.289913589708
lateral ventricle - neuronal cells,392,0.123619702054
lateral ventricle - neuronal cells,312,0.00889965893932
lateral ventricle - neuronal cells,1613,0.121049957746
lateral ventricle - neuronal cells,304,0.109420768123
lateral ventricle - neuronal cells,9,0.41513849558
lateral ventricle - neuronal cells,127,0.113576440164
lateral ventricle - neuronal cells,28,0.174613800573
lateral ventricle - neuronal cells,826,0.0644868361334
lateral ventricle - neuronal cells,814,0.0113173669223
lateral ventricle - neuronal cells,233,0.0554411735984
lateral ventricle - neuronal cells,1060,0.166138663399
lateral ventricle - neuronal cells,7,0.575635565005
